label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
open_hand,0,0,0,0.10095669,0.56522737,-0.11781968,0.42178536,0.98478196,-0.13185204,0.68124912,1.25468041,-0.14127932,0.80008421,1.50690499,-0.15254701,0.86383057,0.63347954,-0.06534041,1.17662527,0.8690223,-0.13874421,1.38354314,0.99724226,-0.20448031,1.56292623,1.08223179,-0.25849934,0.95512657,0.29619797,-0.07484199,1.38283538,0.36053866,-0.14606923,1.64880583,0.39822624,-0.21338867,1.86618844,0.39991668,-0.26165897,0.94757845,-0.01807915,-0.10352364,1.34558052,-0.08785991,-0.19355556,1.59432511,-0.12743641,-0.27584885,1.81052267,-0.16959172,-0.33116192,0.85661087,-0.316966,-0.14384289,1.13276644,-0.49213699,-0.24082351,1.31113453,-0.60302116,-0.29804,1.48721537,-0.68962415,-0.33486799
open_hand,0,0,0,0.08914778,0.56550386,-0.1166914,0.39404847,0.97701727,-0.13584884,0.64856798,1.25242765,-0.15122396,0.77781243,1.51148067,-0.16692432,0.86582027,0.62202714,-0.05979556,1.16902208,0.8603452,-0.13449894,1.37079466,0.99470826,-0.20192532,1.54310102,1.08361861,-0.25599606,0.95623106,0.29261263,-0.06950022,1.37474549,0.3691727,-0.1401854,1.63392134,0.40483767,-0.20618245,1.84779725,0.40304294,-0.25260093,0.94476796,-0.01334894,-0.09841529,1.33743107,-0.07687635,-0.18673988,1.58127937,-0.11568548,-0.26218441,1.79695961,-0.15577064,-0.31152235,0.84775684,-0.30206356,-0.13898077,1.12788655,-0.4804707,-0.23278988,1.31251027,-0.58504174,-0.28423835,1.49407013,-0.66464106,-0.31553976
open_hand,0,0,0,0.09409502,0.56610777,-0.11633103,0.4086315,0.96922039,-0.13162778,0.66509196,1.23378125,-0.14261074,0.78178666,1.49339879,-0.15343174,0.86445314,0.62950815,-0.05608313,1.16812185,0.85747717,-0.12256714,1.36814121,0.97886514,-0.18531233,1.54029477,1.05222193,-0.23810738,0.95612766,0.29295032,-0.06423759,1.37412014,0.36367617,-0.1269764,1.62892724,0.3919318,-0.18859592,1.83624478,0.38331824,-0.23360701,0.9465924,-0.0135387,-0.09161436,1.32949721,-0.07313623,-0.173517,1.5656872,-0.1192757,-0.24639229,1.7750584,-0.16896685,-0.29584283,0.85181189,-0.30552557,-0.13087436,1.12504735,-0.47194942,-0.21989675,1.30417227,-0.57684572,-0.26995824,1.48141187,-0.65761351,-0.30196177
open_hand,0,0,0,0.08740105,0.5766884,-0.12187617,0.40006568,0.99044092,-0.1376576,0.65904313,1.25877379,-0.14946642,0.76242346,1.52664793,-0.16108737,0.85628164,0.65143818,-0.05643426,1.15815868,0.88532358,-0.1242312,1.35736625,1.01187961,-0.18836893,1.53001962,1.08883653,-0.24286068,0.94868819,0.3162131,-0.06274408,1.36388725,0.39084944,-0.12765392,1.61802299,0.42090382,-0.1913546,1.82572975,0.4143953,-0.23864599,0.94077253,0.01249742,-0.08920875,1.32081009,-0.04511926,-0.17442882,1.55563079,-0.09408271,-0.25090264,1.76139613,-0.14573375,-0.30288924,0.84951838,-0.27821973,-0.12835617,1.11930007,-0.44757399,-0.22040939,1.29667322,-0.55725798,-0.27421737,1.46954839,-0.64429713,-0.30935759
open_hand,0,0,0,0.10376573,0.57429885,-0.11648253,0.4089217,0.98382146,-0.12975867,0.66784025,1.25192111,-0.14028903,0.76737926,1.5135298,-0.1505902,0.85910706,0.66056733,-0.05049174,1.17620465,0.89546608,-0.11344716,1.38014749,1.01497918,-0.17399707,1.5563839,1.0921828,-0.22576122,0.94722586,0.32056695,-0.05686726,1.36573303,0.38510657,-0.11904307,1.62502638,0.41747925,-0.18332167,1.83603746,0.41635962,-0.23118067,0.93974805,0.01390073,-0.08238301,1.31737027,-0.04703271,-0.16112043,1.55459157,-0.09797386,-0.23713903,1.76013826,-0.15322963,-0.28990172,0.85178431,-0.2771529,-0.12036691,1.11688181,-0.4464303,-0.20517852,1.29311303,-0.55703443,-0.25812047,1.4638754,-0.64689584,-0.29294589
open_hand,0,0,0,0.10072433,0.57369702,-0.12395877,0.40418713,0.99262977,-0.14637277,0.66502285,1.28726368,-0.16389674,0.77963934,1.54628618,-0.18123459,0.8486429,0.67672755,-0.06876101,1.16656819,0.91267304,-0.13715011,1.37282887,1.02907736,-0.20033301,1.55012061,1.09842564,-0.2534334,0.94054391,0.33967213,-0.07281705,1.35917599,0.41410686,-0.13885549,1.61764515,0.44194855,-0.2047443,1.8262155,0.42830868,-0.25295517,0.93532376,0.02899398,-0.09550113,1.31504315,-0.03043858,-0.17686591,1.5559178,-0.08377997,-0.25353729,1.76287847,-0.14490976,-0.30645798,0.84738247,-0.26809266,-0.13070662,1.11213013,-0.4316381,-0.21681168,1.28938297,-0.53977515,-0.26864272,1.46036365,-0.62589215,-0.30225395
open_hand,0,0,0,0.10766375,0.57543915,-0.11695901,0.40999208,0.99450867,-0.13485802,0.66455288,1.28887603,-0.14947422,0.78106455,1.53459852,-0.16348292,0.84814919,0.68133225,-0.05948865,1.1680444,0.91694771,-0.12331649,1.37504715,1.02985785,-0.18300753,1.5527828,1.09413538,-0.23366631,0.93973098,0.34191472,-0.06622117,1.36055706,0.41457937,-0.12920946,1.62033114,0.44091958,-0.19235336,1.82886737,0.42505078,-0.23845689,0.93532294,0.02865244,-0.09136138,1.31760904,-0.0338957,-0.17049985,1.5580153,-0.08974928,-0.24559838,1.76461556,-0.15277027,-0.29712724,0.84952257,-0.27181758,-0.12858464,1.11876931,-0.43038183,-0.21377008,1.29646801,-0.54217738,-0.26488398,1.46732827,-0.63212624,-0.29763781
open_hand,0,0,0,0.11058504,0.57357318,-0.1142453,0.40627632,0.98571247,-0.13178314,0.65678849,1.28193535,-0.14669095,0.7834773,1.530491,-0.16061156,0.8511006,0.67018142,-0.0469816,1.16453637,0.9026012,-0.10967982,1.3679127,1.0197879,-0.17154368,1.54313543,1.08952055,-0.22344118,0.94262326,0.33385835,-0.05373359,1.35859005,0.40016591,-0.11299953,1.61453414,0.42746019,-0.17749366,1.82360091,0.41498321,-0.22480802,0.93718641,0.02266408,-0.079371,1.31106864,-0.03786397,-0.15523128,1.54728031,-0.09044017,-0.22995305,1.75327267,-0.14843971,-0.28121486,0.85125534,-0.27427304,-0.11704507,1.11261674,-0.43845448,-0.19956037,1.28506072,-0.54906724,-0.24872499,1.4513072,-0.63702617,-0.27964415
open_hand,0,0,0,0.10858552,0.57228491,-0.11745219,0.39720888,0.98471762,-0.13830426,0.65054368,1.27912598,-0.15619494,0.78266779,1.53168479,-0.17289346,0.85107525,0.67326832,-0.04873213,1.16267963,0.90796186,-0.11378025,1.36467495,1.02607634,-0.17750411,1.54001466,1.0980168,-0.23027028,0.94200492,0.33559905,-0.05458353,1.35773258,0.4029018,-0.1149096,1.61222317,0.42889205,-0.17982084,1.82140976,0.41838426,-0.2273967,0.93562313,0.02248829,-0.07971477,1.30826645,-0.03887007,-0.15670184,1.54397186,-0.09224314,-0.23024647,1.75036451,-0.14738754,-0.2804634,0.84886005,-0.27628721,-0.11721808,1.11122721,-0.43658574,-0.20012836,1.28236226,-0.54514642,-0.24758819,1.44813561,-0.6314234,-0.27694516
open_hand,0,0,0,0.11444855,0.5713877,-0.12355549,0.40698946,0.98330973,-0.14970467,0.66028896,1.28159932,-0.17141142,0.79735011,1.53135944,-0.19195668,0.85469316,0.66721975,-0.06724499,1.17542268,0.89439707,-0.1379213,1.38367642,1.00342238,-0.20278095,1.56359217,1.06652138,-0.25582615,0.94637192,0.32307924,-0.07276512,1.36977032,0.38155182,-0.13961457,1.62975565,0.40347333,-0.20594288,1.84315223,0.38916222,-0.25386843,0.93990826,0.00180163,-0.09717267,1.3208749,-0.06422662,-0.17978241,1.56175587,-0.12419741,-0.25450393,1.77215164,-0.18677692,-0.30480235,0.85171963,-0.30448866,-0.13400358,1.12073664,-0.46097171,-0.22154637,1.29713664,-0.57122948,-0.27101843,1.46737607,-0.65927009,-0.3011481
open_hand,0,0,0,0.11926167,0.56969105,-0.12564484,0.42257042,0.98269209,-0.1502066,0.67834265,1.28262097,-0.17004793,0.80701023,1.53519411,-0.18932244,0.87182838,0.63768618,-0.06846634,1.19998474,0.86921513,-0.1385641,1.41355274,0.97986611,-0.20397549,1.59803618,1.04361095,-0.25828488,0.95746206,0.2885592,-0.07392907,1.38680151,0.32783504,-0.14044363,1.6485809,0.33701455,-0.20882535,1.86266484,0.31432799,-0.25875925,0.94434769,-0.03296494,-0.09789353,1.33279528,-0.11113958,-0.18009567,1.57037087,-0.17847435,-0.2554287,1.77793558,-0.24696842,-0.30672684,0.84619767,-0.33766319,-0.13457442,1.11290944,-0.50089836,-0.22218987,1.28656671,-0.61621778,-0.27217335,1.45611005,-0.70873323,-0.30293736
open_hand,0,0,0,0.13115356,0.563933,-0.12123878,0.43025498,0.96859742,-0.15242184,0.68607931,1.26730054,-0.1809024,0.82274104,1.52392126,-0.20959027,0.88043746,0.61887942,-0.07183182,1.21328093,0.83391117,-0.148376,1.4268853,0.93815622,-0.2177707,1.61134249,0.99859537,-0.27413311,0.96399389,0.26592438,-0.0821236,1.39645612,0.30110201,-0.15416112,1.66031237,0.30610266,-0.22599288,1.87630486,0.2778232,-0.27828779,0.94820315,-0.05731558,-0.11051152,1.335836,-0.14084597,-0.19665462,1.58059773,-0.21757514,-0.27434858,1.7935246,-0.2959577,-0.32720375,0.84939718,-0.36072231,-0.15089721,1.12181382,-0.52939987,-0.24125157,1.30133508,-0.64964832,-0.29144892,1.47396536,-0.75052607,-0.32209576
open_hand,0,0,0,0.13213165,0.5631903,-0.12867817,0.43803347,0.96948758,-0.15888465,0.69687828,1.26519188,-0.18433487,0.82895114,1.51707189,-0.20980882,0.88557521,0.61530164,-0.07790316,1.22216628,0.8341404,-0.15261942,1.44037451,0.93498526,-0.2216314,1.62984145,0.98891085,-0.27860919,0.9655648,0.26016267,-0.08455583,1.39899065,0.28322517,-0.15530836,1.66439486,0.28033239,-0.22764619,1.88191956,0.24528872,-0.28087861,0.94626142,-0.06433508,-0.10933505,1.33909883,-0.15463835,-0.19534107,1.58226363,-0.23371825,-0.27312371,1.79287383,-0.317259,-0.32596958,0.84269791,-0.36928717,-0.14671279,1.11724753,-0.543544,-0.23708843,1.29508144,-0.66388393,-0.28752258,1.46661888,-0.7648549,-0.31839706
open_hand,0,0,0,0.13079657,0.55525235,-0.11942978,0.44286738,0.94427167,-0.14670911,0.70208871,1.23465178,-0.17093445,0.83542718,1.48412415,-0.19505955,0.89244876,0.59005537,-0.06865193,1.21948479,0.80634493,-0.14439084,1.43446822,0.90537138,-0.21415804,1.61823101,0.95762174,-0.27110955,0.97066489,0.24043644,-0.07922016,1.40312609,0.26439835,-0.15144187,1.66785545,0.26247434,-0.22407191,1.88561724,0.22643261,-0.27682984,0.95008261,-0.07858287,-0.10754708,1.33757775,-0.1682924,-0.19433521,1.57682923,-0.24530499,-0.27073584,1.78484695,-0.32692793,-0.32213417,0.84674639,-0.38008932,-0.14753344,1.11744866,-0.55671888,-0.23751006,1.2950877,-0.6732867,-0.28616171,1.46682945,-0.77045347,-0.31557772
open_hand,0,0,0,0.13027085,0.57544521,-0.11535557,0.43961389,0.96599064,-0.14069158,0.70000714,1.24262033,-0.16391094,0.82522887,1.4983187,-0.18751848,0.88971914,0.59636403,-0.06556152,1.21313389,0.81513177,-0.14248364,1.42735748,0.920945,-0.21240821,1.61155868,0.98161727,-0.26973116,0.96938617,0.24554115,-0.07809587,1.40217351,0.2722503,-0.15111818,1.66329998,0.26926237,-0.22170102,1.87908332,0.23580515,-0.272899,0.94863451,-0.07150665,-0.10830257,1.33757671,-0.16044176,-0.19688323,1.57519546,-0.23520599,-0.27266048,1.78258061,-0.31038665,-0.323138,0.84399658,-0.36724466,-0.14994591,1.118138,-0.54604794,-0.24092395,1.29346723,-0.66420929,-0.28891944,1.46113329,-0.76448821,-0.31802993
open_hand,0,0,0,0.11443042,0.57896184,-0.11641684,0.42391322,0.98751773,-0.13447823,0.6872559,1.26303054,-0.14932225,0.81696443,1.50373308,-0.16366368,0.88230381,0.60839274,-0.054609,1.20394132,0.83271533,-0.12397251,1.41691261,0.94487166,-0.18924152,1.59958204,1.01283049,-0.24347458,0.96520638,0.26148928,-0.06314267,1.39564961,0.29512525,-0.12950659,1.66040474,0.30200878,-0.19808428,1.8786997,0.27862946,-0.24814574,0.94835808,-0.04969956,-0.09004056,1.33614748,-0.13651193,-0.17401186,1.57727356,-0.20107346,-0.25258781,1.78697197,-0.2653968,-0.3056253,0.85025852,-0.33431475,-0.12869484,1.11999236,-0.51849844,-0.21873105,1.29641402,-0.64012606,-0.27048522,1.46570395,-0.74101473,-0.30268642
open_hand,0,0,0,0.11504717,0.58676677,-0.11369387,0.43069871,0.99398333,-0.13075949,0.69274073,1.2646032,-0.14539173,0.80413714,1.52154012,-0.16024766,0.87918708,0.62075609,-0.05408667,1.19759069,0.84528015,-0.12235814,1.4078021,0.9578286,-0.18676255,1.58771026,1.02384488,-0.24063931,0.96285444,0.27002099,-0.0640614,1.39380083,0.30825626,-0.13004088,1.65684854,0.31843476,-0.19691403,1.87385227,0.29589237,-0.24519881,0.94752963,-0.04504412,-0.0921562,1.33512032,-0.12836959,-0.17493841,1.57590152,-0.19019414,-0.25240762,1.7867471,-0.25283387,-0.30452123,0.85053207,-0.33807628,-0.13181587,1.1220336,-0.51680752,-0.21929304,1.29778564,-0.6338616,-0.26945075,1.4673747,-0.72900132,-0.30092576
open_hand,0,0,0,0.10243639,0.57844722,-0.11623772,0.40826947,0.98567724,-0.13421501,0.66898154,1.24177943,-0.14833846,0.79361545,1.50098212,-0.16139738,0.87449821,0.61548126,-0.04953581,1.18181635,0.84624879,-0.11931044,1.3869034,0.97395681,-0.18510124,1.56265184,1.05771322,-0.2388172,0.96084539,0.27708506,-0.05708069,1.37972451,0.33136571,-0.12345126,1.64002437,0.3526714,-0.1894879,1.85480015,0.3422438,-0.23621768,0.9480739,-0.02938574,-0.08366697,1.33241092,-0.10585034,-0.16748189,1.57268758,-0.15291202,-0.24292854,1.78396099,-0.19935584,-0.29247071,0.85179308,-0.31047943,-0.12206313,1.1242122,-0.48811435,-0.21055434,1.30220691,-0.59863225,-0.25961739,1.47459951,-0.68663398,-0.28925988
open_hand,0,0,0,0.10049395,0.58878072,-0.11352058,0.41120116,1.00126702,-0.13040501,0.66948416,1.27289941,-0.14431022,0.77888468,1.54170015,-0.15821571,0.86765183,0.62950952,-0.0563002,1.18017195,0.86707083,-0.12514565,1.38757339,0.99392342,-0.18907835,1.56541353,1.07337017,-0.24210705,0.95695495,0.29023651,-0.0654035,1.3831902,0.35414592,-0.13110335,1.64766106,0.37592269,-0.1961386,1.86650764,0.36104154,-0.24288563,0.94710519,-0.01709114,-0.09253197,1.33635133,-0.08655807,-0.17461496,1.57874621,-0.13566695,-0.25059256,1.79179196,-0.18751843,-0.30151808,0.85352357,-0.30272149,-0.13113457,1.12917465,-0.48519496,-0.21831821,1.30990401,-0.59821503,-0.26855762,1.48481448,-0.6866213,-0.30008797
open_hand,0,0,0,0.09634557,0.57303648,-0.11569019,0.40131607,0.97979937,-0.13538061,0.65499593,1.2531717,-0.15144953,0.77137218,1.52233586,-0.16728818,0.86817324,0.62702169,-0.05800134,1.17439204,0.8632411,-0.12884178,1.37869404,0.99449073,-0.19463098,1.55336679,1.08047479,-0.2485371,0.95603749,0.29324445,-0.06658065,1.37505706,0.36121867,-0.13364264,1.63545781,0.38754569,-0.19925535,1.85054231,0.37977355,-0.246141,0.9454845,-0.01269558,-0.09366764,1.33120155,-0.07639526,-0.17704872,1.57184245,-0.11939056,-0.25237428,1.78460079,-0.1629221,-0.30259553,0.85159404,-0.29906454,-0.1324125,1.12568172,-0.47620146,-0.22107875,1.30487219,-0.58788829,-0.27084073,1.47971181,-0.6749898,-0.30148543
open_hand,0,0,0,0.0946244,0.58685332,-0.11764994,0.39998838,0.99971144,-0.1363352,0.65526479,1.28388574,-0.15140205,0.771025,1.55457477,-0.16729913,0.86008523,0.64242706,-0.06302019,1.17124203,0.88699449,-0.13567241,1.37976496,1.01857923,-0.20191625,1.55802199,1.10195225,-0.25651267,0.9532739,0.30210739,-0.07254714,1.38263724,0.37354402,-0.14206559,1.64654605,0.40607014,-0.20880952,1.86401287,0.40164084,-0.25656511,0.94425408,-0.00884621,-0.10064734,1.33949715,-0.06796658,-0.18806663,1.58308299,-0.10906468,-0.26508991,1.79860825,-0.1521328,-0.31626992,0.85026668,-0.29996526,-0.14042061,1.12933703,-0.47502235,-0.23459083,1.31278656,-0.58164397,-0.28723658,1.4927999,-0.66302693,-0.31970566
open_hand,0,0,0,0.08800863,0.56978069,-0.11831848,0.3940733,0.98965468,-0.1376338,0.64661004,1.27475597,-0.15320842,0.7630733,1.53981384,-0.17068973,0.85913214,0.63815086,-0.06819799,1.1681451,0.89227814,-0.14616445,1.37818087,1.02742675,-0.21526813,1.55840997,1.11699422,-0.27153804,0.95161566,0.30729079,-0.07950135,1.38166452,0.37440619,-0.15692172,1.65131423,0.40920434,-0.2290714,1.87544466,0.40833965,-0.2792475,0.94088667,-0.00139271,-0.10907368,1.342964,-0.06651955,-0.20397129,1.59413625,-0.10720453,-0.28578151,1.81540355,-0.15227197,-0.33901302,0.84461837,-0.29426624,-0.14984393,1.12402162,-0.47075292,-0.25015886,1.30911521,-0.57447381,-0.30620715,1.49202233,-0.65513903,-0.34027946
open_hand,0,0,0,0.09091723,0.56319807,-0.11841557,0.40156263,0.98243157,-0.1404564,0.6562127,1.26418604,-0.15798407,0.7677188,1.53651273,-0.17796857,0.85517203,0.6432252,-0.07628738,1.1692925,0.89574969,-0.15670466,1.38096708,1.03179221,-0.22590405,1.56109381,1.12208031,-0.28145232,0.94773787,0.31905006,-0.08804329,1.38032738,0.39214895,-0.1674543,1.65156347,0.42996239,-0.23925818,1.87236802,0.42935912,-0.28841361,0.93960297,0.00953897,-0.11765668,1.34691556,-0.05332897,-0.21468405,1.60374989,-0.0948172,-0.2972781,1.82690482,-0.14134468,-0.35025668,0.8458769,-0.28939798,-0.157959,1.13562956,-0.45224222,-0.25996258,1.32423063,-0.5484101,-0.31617347,1.5077106,-0.62175191,-0.34997071
open_hand,0,0,0,0.0804728,0.56485208,-0.12324555,0.39377804,0.97847556,-0.1460531,0.65627589,1.25588857,-0.16432942,0.76210738,1.54342114,-0.18401041,0.85770949,0.64355631,-0.0732008,1.17487668,0.8936581,-0.15043681,1.38656848,1.02795269,-0.21750031,1.56499559,1.11581827,-0.27249801,0.95024279,0.31151024,-0.08306534,1.38907765,0.38597316,-0.1618904,1.66314056,0.42581202,-0.23415652,1.88851368,0.42719513,-0.28357536,0.9416024,0.00513192,-0.11128694,1.34926552,-0.04983703,-0.20844897,1.60151367,-0.08458604,-0.29045451,1.82235636,-0.1260435,-0.3426808,0.84733955,-0.28852468,-0.15089387,1.13648965,-0.4471106,-0.25335438,1.32575264,-0.54310108,-0.31054224,1.51135706,-0.61746471,-0.34498422
open_hand,0,0,0,0.08305883,0.534721,-0.131646,0.38772342,0.93234261,-0.16103011,0.64891329,1.21339837,-0.18258477,0.77310854,1.48565663,-0.20342607,0.85594234,0.63535707,-0.08499275,1.1727296,0.86773192,-0.16106587,1.38087513,0.98931629,-0.22856329,1.5578372,1.06396419,-0.28328319,0.95219092,0.30550359,-0.09167124,1.38605482,0.36907486,-0.16461035,1.65579894,0.39755323,-0.23290656,1.87798264,0.38956503,-0.2799798,0.9451903,-0.00579289,-0.11706846,1.34685988,-0.06160776,-0.20898483,1.59595054,-0.11481455,-0.28677484,1.81796969,-0.17222688,-0.33655405,0.84903541,-0.30857037,-0.15440594,1.13457492,-0.46048069,-0.25142001,1.3198231,-0.56011551,-0.30330707,1.503495,-0.63662607,-0.33373346
open_hand,0,0,0,0.0900011,0.5504201,-0.1204234,0.3979845,0.94543963,-0.14693526,0.66321467,1.2085295,-0.1685446,0.7787298,1.48950808,-0.19079178,0.86361583,0.62881122,-0.0798509,1.17443616,0.86489044,-0.15933483,1.3826185,0.99224887,-0.22846106,1.55900835,1.07076011,-0.28488699,0.95574766,0.29418772,-0.09257441,1.3902675,0.35778327,-0.16921602,1.6556568,0.38514683,-0.23785795,1.87172705,0.37660588,-0.28648601,0.94539556,-0.01069329,-0.12310809,1.34615985,-0.06562606,-0.21800168,1.59696259,-0.11014191,-0.29562908,1.81833722,-0.15756675,-0.3468677,0.84800595,-0.30328342,-0.16465867,1.13391827,-0.46595256,-0.26441147,1.32209935,-0.56405002,-0.31765734,1.50521557,-0.63802813,-0.35041061
fist,0,0,0,0.16047431,0.75866953,-0.07017192,0.4877459,1.23422845,-0.07676412,0.85573805,1.42134296,-0.10445804,1.12443891,1.25326752,-0.12009575,0.87621821,0.74280374,0.06176308,1.223181,0.89427092,-0.11567231,0.93922274,0.87029456,-0.21855813,0.66353392,0.76040338,-0.24227763,0.92778308,0.37312002,0.03363596,1.3001562,0.54857552,-0.15922325,0.91275925,0.50836596,-0.22268785,0.62874843,0.39256185,-0.20384247,0.93899502,-0.03234615,-0.02348426,1.33523204,0.14512685,-0.22701781,0.91982024,0.17412955,-0.17730498,0.62890354,0.09366345,-0.07324331,0.90955752,-0.48876017,-0.08577964,1.23364657,-0.29682153,-0.23219996,0.94190892,-0.17470232,-0.16929562,0.69795351,-0.17595058,-0.07255654
fist,0,0,0,0.1603486,0.76412484,-0.07821605,0.48840229,1.25757261,-0.08429946,0.85256904,1.44808764,-0.10879984,1.11922195,1.27604733,-0.11882118,0.86396889,0.77992477,0.05946767,1.21095974,0.92500705,-0.11675585,0.93003905,0.88757132,-0.21772981,0.66539064,0.76974529,-0.2401102,0.91522904,0.40293399,0.03536044,1.29888234,0.56277805,-0.15559947,0.92043775,0.5241538,-0.21720987,0.63852143,0.4141448,-0.19619915,0.92655856,-0.00922377,-0.01887754,1.32096028,0.14815087,-0.22011583,0.91368007,0.17357802,-0.17387472,0.62593931,0.10100159,-0.07163267,0.89612003,-0.46528261,-0.07938241,1.22733543,-0.27362796,-0.22216554,0.94267696,-0.16688505,-0.16206841,0.69550821,-0.17277442,-0.0679286
fist,0,0,0,0.1607877,0.77473073,-0.07071141,0.48295861,1.2609736,-0.07611273,0.84508981,1.45363294,-0.10244513,1.11378603,1.29615559,-0.11554935,0.86019437,0.77821973,0.06376636,1.21544254,0.93213746,-0.11107991,0.93909238,0.91090305,-0.21253177,0.66838724,0.79499283,-0.23546622,0.91332814,0.40722438,0.03545373,1.29800573,0.58253304,-0.15550346,0.9203607,0.54083469,-0.219471,0.63573222,0.41605216,-0.20090902,0.92705992,-0.00064094,-0.02212565,1.32364533,0.17360212,-0.22120407,0.91592146,0.19509508,-0.17388791,0.62749499,0.10843584,-0.07199987,0.89979663,-0.45510186,-0.08562282,1.22910818,-0.26140349,-0.22562422,0.94428597,-0.1503971,-0.16258381,0.69837228,-0.16086396,-0.06736
fist,0,0,0,0.16735354,0.77650875,-0.06014113,0.49569356,1.2468866,-0.05979859,0.85815021,1.44406652,-0.08319018,1.12012501,1.28255772,-0.09307645,0.87194746,0.75157602,0.07932244,1.21889364,0.91043332,-0.0938527,0.93434562,0.88511925,-0.19479922,0.67035523,0.76606152,-0.21886937,0.92343405,0.38375715,0.04547407,1.29930894,0.55922257,-0.14235918,0.91431844,0.52668426,-0.20418018,0.6413189,0.40921394,-0.18541258,0.93585797,-0.01865882,-0.01737179,1.32433597,0.15222816,-0.21487594,0.91281164,0.18294568,-0.16512006,0.63802513,0.09789569,-0.06253412,0.90540238,-0.46707404,-0.08532583,1.236477,-0.29143227,-0.22156603,0.95143134,-0.16406009,-0.1546455,0.71067917,-0.15981619,-0.05759196
fist,0,0,0,0.15863463,0.75941465,-0.07343188,0.48046904,1.23401626,-0.08051758,0.84040576,1.42776485,-0.10715699,1.10770276,1.27788204,-0.11874221,0.87116197,0.75168107,0.05572655,1.21407488,0.91106868,-0.12016294,0.92482726,0.88233851,-0.21682667,0.6606086,0.76251129,-0.23644728,0.92173949,0.38780964,0.02908567,1.28973028,0.56823381,-0.16113778,0.90041431,0.53038089,-0.21840883,0.63175688,0.40831726,-0.19547185,0.93133901,-0.0117424,-0.02667869,1.31303742,0.16795758,-0.22755688,0.89801321,0.19471612,-0.17373393,0.62598002,0.10647541,-0.06695648,0.89889165,-0.45996084,-0.08791379,1.22251496,-0.27026631,-0.2256447,0.93670529,-0.14816554,-0.15730675,0.70348556,-0.15250863,-0.05802257
